time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.70181	-7.1518	0.70378	-7.5284	-30	5	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	29.318	0.70181	-7.1518	0.70378	-7.5284	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	45.881	0.70181	-7.1518	0.70378	-7.5284	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	62.457	0.6844	-7.1618	0.68367	-7.5284	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	79.116	0.6844	-7.1618	0.68367	-7.5284	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	95.679	0.6844	-7.1618	0.68367	-7.5284	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	112.33	0.66831	-7.134	0.68367	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	128.84	0.6509	-7.144	0.66356	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	145.44	0.6509	-7.144	0.66356	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	162.13	0.6509	-7.144	0.66356	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	178.67	0.6509	-7.144	0.66356	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	195.28	0.6509	-7.144	0.66356	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	211.85	0.63348	-7.1541	0.64345	-7.4962	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	228.47	0.58257	-7.1463	0.60324	-7.464	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	245.08	0.39101	-7.2569	0.38205	-7.464	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	261.46	0.2517	-7.3373	0.22119	-7.464	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	278.28	-0.025593	-7.4603	-0.080432	-7.4319	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	294.56	-0.12875	-7.4827	-0.18097	-7.3997	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	311.46	-0.43291	-7.3982	-0.40216	-7.1745	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	327.94	-0.78267	-7.1544	-0.58313	-6.7884	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	344.67	-1.115	-6.9005	-0.74399	-6.4024	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	361.32	-1.2477	-6.7913	-0.80432	-6.2415	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	377.85	-1.5465	-6.5552	-0.94507	-5.8876	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	394.43	-1.6953	-6.4182	-1.0054	-5.6946	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	410.97	-2.0598	-6.1086	-1.1663	-5.2441	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	427.59	-2.3882	-5.7409	-1.2668	-4.7615	-30	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	444.27	-2.5356	-5.566	-1.307	-4.5363	-30	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	460.75	-2.8291	-5.1782	-1.3673	-4.0537	-30	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	477.4	-3.0718	-4.7982	-1.3874	-3.6033	-30	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	493.94	-3.1683	-4.631	-1.3874	-3.4103	-30	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
1	510.54	-3.36	-4.2587	-1.3673	-2.9921	-30	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	1
