time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.64345	-7.4319	0.64345	-7.4319	0	5	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	28.036	0.22119	-7.5284	0.22119	-7.5284	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	44.613	0.020108	-7.5284	0.020108	-7.5284	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	61.197	-0.080432	-7.5284	-0.080432	-7.5284	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	77.822	-0.22119	-7.5606	-0.22119	-7.5606	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	94.927	-0.28151	-7.5927	-0.28151	-7.5927	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	110.97	-0.30162	-7.5927	-0.30162	-7.5927	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	127.5	-0.30162	-7.6249	-0.30162	-7.6249	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	144.15	-0.30162	-7.6249	-0.30162	-7.6249	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	160.77	-0.30162	-7.6571	-0.30162	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	177.3	-0.30162	-7.6571	-0.30162	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	193.95	-0.28151	-7.6571	-0.28151	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	210.57	-0.28151	-7.6571	-0.28151	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	227.17	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	243.75	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	260.33	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	276.9	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	293.55	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	310.18	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	326.74	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	343.32	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	359.91	-0.28151	-7.6893	-0.28151	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	376.55	-0.28151	-7.6571	-0.28151	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	393.08	-0.30162	-7.6571	-0.30162	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	409.66	-0.30162	-7.6571	-0.30162	-7.6571	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	426.38	-0.30162	-7.6249	-0.30162	-7.6249	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	442.73	-0.30162	-7.6249	-0.30162	-7.6249	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	459.47	-0.30162	-7.5927	-0.30162	-7.5927	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	475.79	-0.28151	-7.5927	-0.28151	-7.5927	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	492.61	-0.28151	-7.5606	-0.28151	-7.5606	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	509.16	-0.28151	-7.5606	-0.28151	-7.5606	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	525.81	-0.2614	-7.5284	-0.2614	-7.5284	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	542.46	-0.2614	-7.4962	-0.2614	-7.4962	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	559.1	-0.24129	-7.3675	-0.24129	-7.3675	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	575.67	-0.22119	-7.1101	-0.22119	-7.1101	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	592.21	-0.20108	-6.9171	-0.20108	-6.9171	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	608.78	-0.18097	-6.4345	-0.18097	-6.4345	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	625.38	-0.16086	-5.9841	-0.16086	-5.9841	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	642.05	-0.16086	-5.7267	-0.16086	-5.7267	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	658.59	-0.18097	-5.2441	-0.18097	-5.2441	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	675.16	-0.20108	-4.7294	-0.20108	-4.7294	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	691.82	-0.20108	-4.4398	-0.20108	-4.4398	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	708.41	-0.22119	-3.8607	-0.22119	-3.8607	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	724.94	-0.24129	-3.3138	-0.24129	-3.3138	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	741.58	-0.2614	-3.0886	-0.2614	-3.0886	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	757.61	-0.34183	-2.606	-0.34183	-2.606	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	774.61	-0.38205	-2.3808	-0.38205	-2.3808	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	791.58	-0.42227	-1.8982	-0.42227	-1.8982	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	807.73	-0.36194	-1.2869	-0.36194	-1.2869	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	824.13	-0.2614	-1.2869	-0.2614	-0.67562	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	840.92	-0.2614	-1.2869	-0.2614	-0.41824	0	2	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	857.53	-0.28151	-1.2869	-0.28151	0.096518	0	3	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	874.17	-0.32173	-1.2869	-0.32173	0.32173	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	890.68	-0.38205	-1.2869	-0.38205	0.77214	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	907.27	-0.40216	-1.2869	-0.40216	1.2226	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	923.92	-0.42227	-1.2869	-0.42227	1.6408	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	940.6	-0.44237	-1.2869	-0.44237	1.866	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	957.14	-0.5027	-1.2869	-0.5027	2.2199	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	973.79	-0.54291	-1.2869	-0.54291	2.3808	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	990.38	-0.60324	-1.2869	-0.60324	2.7347	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	1007.1	-0.64345	-1.2869	-0.64345	3.0886	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	1023.6	-0.64345	-1.2869	-0.64345	3.4746	0	4	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
