time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.70378	-7.464	0.70378	-7.464	0	5	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	29.973	0.70378	-7.464	0.70378	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	46.536	0.70378	-7.464	0.70378	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	63.117	0.70378	-7.464	0.70378	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	79.788	0.70378	-7.464	0.70378	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	96.4	0.70378	-7.464	0.70378	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	112.96	0.70378	-7.4962	0.70378	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	129.61	0.70378	-7.4962	0.70378	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	146.22	0.70378	-7.4962	0.70378	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	162.73	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	179.3	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	195.89	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	212.47	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	229.19	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	245.76	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	262.26	0.68367	-7.4962	0.68367	-7.4962	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	278.99	0.68367	-7.464	0.68367	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	296.01	0.68367	-7.464	0.68367	-7.464	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	312.04	0.66356	-7.4319	0.66356	-7.4319	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	328.7	0.58313	-7.3675	0.58313	-7.3675	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	345.31	0.48259	-7.3032	0.48259	-7.3032	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	361.92	0.18097	-7.078	0.18097	-7.078	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	378.46	-0.16086	-6.6276	-0.16086	-6.6276	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	395.07	-0.32173	-6.338	-0.32173	-6.338	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	411.65	-0.54291	-5.7589	-0.54291	-5.7589	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	428.27	-0.64345	-5.3085	-0.64345	-5.3085	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	444.89	-0.64345	-5.0511	-0.64345	-5.0511	0	1	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	461.43	-0.60324	-4.5363	-0.60324	-4.5363	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	478.08	-0.5027	-3.9894	-0.5027	-3.9894	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	494.65	-0.44237	-3.732	-0.44237	-3.732	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	511.19	-0.32173	-3.2494	-0.32173	-3.2494	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	527.83	-0.24129	-2.8312	-0.24129	-2.8312	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	544.41	-0.22119	-2.6382	-0.22119	-2.6382	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	561.03	-0.14076	-2.2199	-0.14076	-2.2199	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	577.6	0	-1.7373	0	-1.7373	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	594.21	0.10054	-1.4799	0.10054	-1.4799	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	610.91	0.2614	-0.99735	0.2614	-0.99735	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	627.25	0.36194	-0.99735	0.36194	-0.54693	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	643.97	0.36194	-0.99735	0.36194	-0.3539	0	2	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	660.61	0.28151	-0.99735	0.28151	0.064345	0	3	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	676.86	0.20108	-0.99735	0.20108	0.25738	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	693.71	0.040216	-0.99735	0.040216	0.67562	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	710.23	-0.10054	-0.99735	-0.10054	1.0939	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	726.93	-0.2614	-0.99735	-0.2614	1.5121	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	743.56	-0.36194	-0.99735	-0.36194	1.7051	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	760.13	-0.60324	-0.99735	-0.60324	2.1556	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	776.74	-0.7641	-0.99735	-0.7641	2.3486	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	793.31	-1.126	-0.99735	-1.126	2.7668	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	809.91	-1.5483	-0.99735	-1.5483	3.0886	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	826.54	-1.9505	-0.99735	-1.9505	3.3138	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	843.08	-2.1515	-0.99735	-2.1515	3.4103	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	859.83	-2.5336	-0.99735	-2.5336	3.4425	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	876.39	-2.7548	-0.99735	-2.7548	3.4425	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	892.9	-3.2575	-0.99735	-3.2575	3.346	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	909.49	-3.8808	-0.99735	-3.8808	3.0886	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	926.12	-4.5846	-0.99735	-4.5846	2.6703	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	942.66	-4.9666	-0.99735	-4.9666	2.4129	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	959.29	-5.7509	-0.99735	-5.7509	1.866	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	975.85	-6.1731	-0.99735	-6.1731	1.5443	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	992.46	-6.9774	-0.99735	-6.9774	0.93301	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	1009	-7.7415	-0.99735	-7.7415	0.3539	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	1025.4	-8.4051	-0.99735	-8.4051	-0.032173	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	1042.3	-8.6665	-0.99735	-8.6665	-0.22521	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	1058.7	-9.0687	-0.99735	-9.0687	-0.51476	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
1	1075.4	-9.2094	-0.61128	-9.2094	-0.61128	0	4	105	-3.1058	4.2474	-1	-12.106	3.2474	0	-7.3438	1	-1
