time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.4301	-7.8053	0.60324	-7.5284	30	5	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	28.7	0.10321	-7.728	0.28151	-7.6249	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	45.275	0.067059	-7.67	0.22119	-7.5927	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	61.851	0.049645	-7.6599	0.20108	-7.5927	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	78.45	-0.02001	-7.6197	0.12065	-7.5927	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	95.08	-0.056166	-7.5617	0.060324	-7.5606	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	111.68	-0.090994	-7.5416	0.020108	-7.5606	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	128.28	-0.17806	-7.4913	-0.080432	-7.5606	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	144.82	-0.28122	-7.4689	-0.18097	-7.5927	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	161.42	-0.31605	-7.4488	-0.22119	-7.5927	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	178.01	-0.31605	-7.4488	-0.22119	-7.5927	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	194.64	-0.28255	-7.431	-0.20108	-7.5606	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	211.04	-0.28255	-7.431	-0.20108	-7.5606	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	227.59	-0.24905	-7.4132	-0.18097	-7.5284	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	244.37	-0.23163	-7.4232	-0.16086	-7.5284	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	260.76	-0.19813	-7.4054	-0.14076	-7.4962	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	277.53	-0.11505	-7.3419	-0.10054	-7.3997	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	294.18	-0.065459	-7.2963	-0.080432	-7.3354	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	310.77	0.032386	-7.167	-0.060324	-7.1745	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	327.32	0.080645	-7.0834	-0.060324	-7.078	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	343.9	0.063231	-7.0734	-0.080432	-7.078	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	360.64	-0.023839	-7.0231	-0.18097	-7.078	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	377.22	-0.17791	-7.0084	-0.32173	-7.1423	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	393.75	-0.26232	-7.034	-0.38205	-7.2067	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	410.37	-0.44857	-7.0751	-0.52281	-7.3354	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	426.94	-0.53298	-7.1006	-0.58313	-7.3997	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	443.59	-0.53298	-7.1006	-0.58313	-7.3997	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	460.12	-0.53298	-7.1006	-0.58313	-7.3997	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	476.73	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	492.93	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	509.85	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	526.43	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	543.02	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	559.68	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	576.64	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	592.36	-0.54907	-7.1285	-0.58313	-7.4319	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	609.14	-0.53298	-7.1006	-0.58313	-7.3997	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	625.88	-0.51557	-7.1107	-0.56302	-7.3997	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	642.4	-0.43381	-7.0093	-0.54291	-7.271	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	658.98	-0.2542	-6.7786	-0.5027	-6.9815	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	675.57	-0.043753	-6.4544	-0.48259	-6.5954	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	692.14	0.068851	-6.2593	-0.48259	-6.3702	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	708.79	0.34497	-5.8615	-0.44237	-5.8876	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	725.4	0.47366	-5.6386	-0.44237	-5.6302	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	742	0.69887	-5.2485	-0.44237	-5.1798	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	758.56	0.90799	-4.8863	-0.44237	-4.7615	30	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	775.19	1.1158	-4.4862	-0.46248	-4.3111	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	791.8	1.1949	-4.309	-0.48259	-4.1181	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	808.36	1.3692	-3.9266	-0.52281	-3.6999	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	824.95	1.4644	-3.7215	-0.54291	-3.4746	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	841.58	1.6387	-3.3392	-0.58313	-3.0564	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	858.16	1.8304	-2.967	-0.60324	-2.6382	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	874.77	2.0234	-2.6326	-0.60324	-2.2521	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	891.22	2.1025	-2.4554	-0.62334	-2.059	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	907.98	2.2781	-2.111	-0.64345	-1.673	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	924.35	2.3572	-1.9338	-0.66356	-1.4799	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	941.17	2.4994	-1.6072	-0.70378	-1.126	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	957.82	2.5906	-1.2883	-0.78421	-0.80432	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	974.45	2.6483	-0.9873	-0.88475	-0.51476	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	991.07	2.643	-0.83563	-0.96518	-0.38607	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1007.7	2.5988	-0.55011	-1.1461	-0.16086	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1024.3	2.56	-0.41626	-1.2467	-0.064345	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1040.8	2.4463	-0.090519	-1.5081	0.16086	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1057.4	2.2802	0.26538	-1.8298	0.38607	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1074	2.1718	0.43945	-2.0108	0.48259	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1090.7	1.9548	0.7876	-2.3727	0.67562	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1107.2	1.6361	1.1202	-2.8151	0.80432	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1123.7	1.4593	1.2966	-3.0564	0.86866	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1140.4	1.0709	1.6695	-3.5792	0.99735	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1157	0.64895	2.0245	-4.1221	1.0939	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1173.6	0.42124	2.1931	-4.4036	1.126	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
1	1190.3	-0.018089	2.5582	-4.9666	1.2226	30	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	1
