time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.64345	-7.0136	0.64345	-7.0136	0	5	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	28.994	0.32173	-7.5606	0.32173	-7.5606	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	45.618	0.28151	-7.5927	0.28151	-7.5927	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	62.294	0.28151	-7.5927	0.28151	-7.5927	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	78.777	0.30162	-7.5927	0.30162	-7.5927	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	95.379	0.30162	-7.6249	0.30162	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	112.04	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	128.67	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	145.18	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	161.78	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	178.42	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	195.02	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	211.62	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	228.23	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	244.74	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	261.38	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	277.97	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	294.72	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	310.94	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	327.73	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	344.01	0.30162	-7.6249	0.30162	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	360.99	0.28151	-7.6249	0.28151	-7.6249	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	377.58	0.28151	-7.5927	0.28151	-7.5927	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	394.16	0.28151	-7.5606	0.28151	-7.5606	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	410.7	0.24129	-7.464	0.24129	-7.464	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	427.28	0.20108	-7.2067	0.20108	-7.2067	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	443.87	0.16086	-6.7884	0.16086	-6.7884	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	460.5	0.14076	-6.531	0.14076	-6.531	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	477.13	0.12065	-5.9841	0.12065	-5.9841	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	493.72	0.12065	-5.6946	0.12065	-5.6946	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	510.32	0.12065	-5.1476	0.12065	-5.1476	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	527	0.16086	-4.5363	0.16086	-4.5363	0	1	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	543.59	0.2614	-3.7964	0.2614	-3.7964	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	560.07	0.32173	-3.4103	0.32173	-3.4103	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	576.61	0.44237	-2.6382	0.44237	-2.6382	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	593.22	0.5027	-2.2843	0.5027	-2.2843	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	609.87	0.66356	-1.5443	0.66356	-1.5443	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	626.39	0.90485	-0.73997	0.90485	-0.73997	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	643.1	1.2467	0.096518	1.2467	0.096518	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	659.45	1.4076	0.51476	1.4076	0.51476	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	676.2	1.669	1.2226	1.669	1.2226	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	692.55	1.7896	1.5443	1.7896	1.5443	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	709.38	2.051	2.1877	2.051	2.1877	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	725.99	2.3727	2.799	2.3727	2.799	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	742.59	2.5336	3.0564	2.5336	3.0564	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	759.2	2.8352	3.5712	2.8352	3.5712	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	775.82	3.0765	3.5712	3.0765	3.9894	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	792.36	3.1972	3.5712	3.1972	4.1824	0	2	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	809.02	3.3982	3.5712	3.3982	4.5685	0	3	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	825.62	3.6194	3.5712	3.6194	4.8902	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	842.24	3.7401	3.5712	3.7401	5.0833	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	858.82	3.9613	3.5712	3.9613	5.3728	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	875.4	4.1623	3.5712	4.1623	5.6302	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	892.01	4.2227	3.5712	4.2227	5.7267	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	908.57	4.3031	3.5712	4.3031	5.9198	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	925.12	4.3433	3.5712	4.3433	6.145	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	941.74	4.3634	3.5712	4.3634	6.2415	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	958.35	4.3835	3.5712	4.3835	6.4024	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	974.92	4.3835	3.5712	4.3835	6.4667	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	991.53	4.3634	3.5712	4.3634	6.4989	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1008.5	4.283	3.5712	4.283	6.4667	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1024.7	4.1422	3.5712	4.1422	6.4024	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1041.2	4.0618	3.5712	4.0618	6.338	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1057.9	3.8004	3.5712	3.8004	6.1771	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1074.6	3.6194	3.5712	3.6194	6.0485	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1091.1	3.1972	3.5712	3.1972	5.8232	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1107.7	2.6542	3.5712	2.6542	5.5337	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1124.3	2.0108	3.5712	2.0108	5.2763	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1140.9	1.6488	3.5712	1.6488	5.1476	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1157.5	0.90485	3.5712	0.90485	4.9546	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1174.1	0.54291	3.5712	0.54291	4.8581	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
1	1190.7	-0.24129	3.5712	-0.24129	4.7294	0	4	75	3.1058	4.2474	-1	-5.8942	3.2474	0	-7.3438	1	1
