time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.040216	-6.9493	0.040216	-6.9493	0	5	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	29.361	0.16086	-7.6893	0.16086	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	45.928	0.16086	-7.6893	0.16086	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	62.575	0.16086	-7.6893	0.16086	-7.6893	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	79.225	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	95.774	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	112.32	0.18097	-7.7536	0.18097	-7.7536	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	128.94	0.18097	-7.7536	0.18097	-7.7536	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	145.52	0.18097	-7.7536	0.18097	-7.7536	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	162.11	0.18097	-7.7536	0.18097	-7.7536	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	178.67	0.16086	-7.7536	0.16086	-7.7536	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	195.12	0.16086	-7.7536	0.16086	-7.7536	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	211.88	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	228.23	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	245.06	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	261.66	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	278.31	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	294.87	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	311.5	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
1	328.09	0.16086	-7.7214	0.16086	-7.7214	0	1	90	7.3479e-16	4.6562	-1	-9	3.6562	0	-7.3438	1	-1
