time	trial	cursorx	cursory	hand_x	hand_Y	rotation	step	targetangle	targetposx	targetposy	garagelocation	garageposx	garageposy	homex	homey	group	trial_type
1	0	0.72388	-7.4319	0.72388	-7.4319	0	5	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	30.022	0.70378	-7.4319	0.70378	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	46.645	0.70378	-7.4319	0.70378	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	63.208	0.70378	-7.4319	0.70378	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	79.803	0.70378	-7.4319	0.70378	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	96.405	0.70378	-7.464	0.70378	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	113	0.70378	-7.464	0.70378	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	129.44	0.70378	-7.464	0.70378	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	146.22	0.68367	-7.464	0.68367	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	162.54	0.68367	-7.464	0.68367	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	179.39	0.68367	-7.464	0.68367	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	195.92	0.68367	-7.464	0.68367	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	212.63	0.68367	-7.464	0.68367	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	229.18	0.68367	-7.464	0.68367	-7.464	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	245.77	0.68367	-7.4319	0.68367	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	262.38	0.68367	-7.4319	0.68367	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	278.92	0.68367	-7.4319	0.68367	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	295.55	0.68367	-7.4319	0.68367	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	312.17	0.68367	-7.4319	0.68367	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	328.76	0.68367	-7.4319	0.68367	-7.4319	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	345.31	0.66356	-7.3997	0.66356	-7.3997	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	361.93	0.60324	-7.3997	0.60324	-7.3997	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	378.5	0.5027	-7.3675	0.5027	-7.3675	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	395.08	0.42227	-7.3354	0.42227	-7.3354	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	411.7	0.32173	-7.3032	0.32173	-7.3032	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	428.34	0.30162	-7.2388	0.30162	-7.2388	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	444.96	0.24129	-7.1101	0.24129	-7.1101	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	461.42	0.18097	-6.9493	0.18097	-6.9493	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	478.14	0.12065	-6.7241	0.12065	-6.7241	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	494.7	0.10054	-6.5632	0.10054	-6.5632	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	511.05	0.080432	-6.2415	0.080432	-6.2415	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	527.89	0.060324	-6.0806	0.060324	-6.0806	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	544.49	0.020108	-5.7267	0.020108	-5.7267	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	561.05	-0.040216	-5.405	-0.040216	-5.405	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	577.62	-0.12065	-5.0189	-0.12065	-5.0189	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	594.25	-0.18097	-4.8259	-0.18097	-4.8259	0	1	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	610.88	-0.28151	-4.4076	-0.28151	-4.4076	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	627.51	-0.36194	-4.1824	-0.36194	-4.1824	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	644.04	-0.5027	-3.732	-0.5027	-3.732	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	660.64	-0.66356	-3.3138	-0.66356	-3.3138	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	677.27	-0.7641	-3.0886	-0.7641	-3.0886	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	693.82	-0.94507	-2.6382	-0.94507	-2.6382	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	710.42	-1.1461	-2.1556	-1.1461	-2.1556	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	727.02	-1.2467	-1.8982	-1.2467	-1.8982	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	743.54	-1.4076	-1.3834	-1.4076	-1.3834	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	760.17	-1.5885	-1.3834	-1.5885	-0.86866	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
1	776.76	-1.669	-1.3834	-1.669	-0.61128	0	2	90	7.3479e-16	4.6562	1	9	3.6562	0	-7.3438	1	-1
